종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"002025","코오롱우","KOSPI","기타금융","12910","-20","-0.15","13896194900"
"120110","코오롱인더","KOSPI","화학","35100","-750","-2.09","965920094100"
"120115","코오롱인더우","KOSPI","화학","21500","-100","-0.46","59508990000"
"138490","코오롱플라스틱","KOSPI","화학","7100","0","0.00","269800000000"
"021240","코웨이","KOSPI","서비스업","55800","-100","-0.18","4118018740200"
"036420","콘텐트리중앙","KOSPI","서비스업","14110","-550","-3.75","271791165880"
"031820","콤텍시스템","KOSPI","서비스업","686","6","0.88","83041305676"
"192400","쿠쿠홀딩스","KOSPI","기타금융","17800","0","0.00","633006893000"
"284740","쿠쿠홈시스","KOSPI","서비스업","21600","-150","-0.69","484646328000"
"264900","크라운제과","KOSPI","음식료품","8080","-60","-0.74","101192708000"
"26490K","크라운제과우","KOSPI","음식료품","10460","10","0.10","8091437600"
"005740","크라운해태홀딩스","KOSPI","기타금융","5900","-10","-0.17","87599347300"
"005745","크라운해태홀딩스우","KOSPI","기타금융","9850","-70","-0.71","5917151100"
"259960","크래프톤","KOSPI","서비스업","238500","-9000","-3.64","11534931580500"
"020120","키다리스튜디오","KOSPI","서비스업","4680","-5","-0.11","173378864880"
"039490","키움증권","KOSPI","증권","120500","-3200","-2.59","3160318073000"
"014580","태경비케이","KOSPI","비금속광물","5450","90","1.68","150327895000"
"015890","태경산업","KOSPI","화학","5930","-10","-0.17","173326487500"
"006890","태경케미컬","KOSPI","화학","13490","90","0.67","156484000000"
"003240","태광산업","KOSPI","화학","640000","-18000","-2.74","712576000000"
"011280","태림포장","KOSPI","종이목재","2820","0","0.00","199672750800"
"004100","태양금속","KOSPI","운수장비","1996","-54","-2.63","73253200000"
"004105","태양금속우","KOSPI","운수장비","3500","65","1.89","11550000000"
"009410","태영건설","KOSPI","건설업","2310","0","0.00","89856916380"
"009415","태영건설우","KOSPI","건설업","3565","0","0.00","4642136230"
"001420","태원물산","KOSPI","운수장비","4385","295","7.21","33326000000"
"007980","태평양물산","KOSPI","섬유의복","1600","-71","-4.25","81880208000"
"055490","테이팩스","KOSPI","화학","22100","-350","-1.56","105298765000"
"078000","텔코웨어","KOSPI","서비스업","10190","120","1.19","98870574140"
"214420","토니모리","KOSPI","화학","7230","170","2.41","173916196770"
"019180","티에이치엔","KOSPI","전기전자","3630","-20","-0.55","65340000000"
"363280","티와이홀딩스","KOSPI","기타금융","3360","-65","-1.90","169442340480"
"36328K","티와이홀딩스우","KOSPI","기타금융","5150","0","0.00","6401522100"
"091810","티웨이항공","KOSPI","운수창고업","2790","-15","-0.53","600907343040"
"004870","티웨이홀딩스","KOSPI","비금속광물","458","5","1.10","51118155394"
"005690","파미셀","KOSPI","의약품","5690","120","2.15","341496525160"
"036580","팜스코","KOSPI","음식료품","2970","-5","-0.17","109081990710"
"004720","팜젠사이언스","KOSPI","의약품","5430","70","1.31","98709390750"
"028670","팬오션","KOSPI","운수창고업","4050","-80","-1.94","2165006523600"
"010820","퍼스텍","KOSPI","기계","3445","45","1.32","168019326410"
"016800","퍼시스","KOSPI","기타제조업","36100","-250","-0.69","415150000000"
"001020","페이퍼코리아","KOSPI","종이목재","879","1","0.11","156447332127"
"090080","평화산업","KOSPI","운수장비","1148","4","0.35","63027793332"
"010770","평화홀딩스","KOSPI","운수장비","2990","-5","-0.17","43730143340"
"022100","포스코DX","KOSPI","서비스업","43200","-1100","-2.48","6567900292800"
"058430","포스코스틸리온","KOSPI","철강금속","43600","-450","-1.02","261600000000"
"047050","포스코인터내셔널","KOSPI","유통업","46450","-1050","-2.21","8171613502600"
"003670","포스코퓨처엠","KOSPI","전기전자","268000","-14500","-5.13","20760142960000"
"017810","풀무원","KOSPI","음식료품","11270","310","2.83","429618508340"
"103140","풍산","KOSPI","철강금속","61600","2100","3.53","1726295524800"
"005810","풍산홀딩스","KOSPI","기타금융","31700","100","0.32","457028156400"
"950210","프레스티지바이오파마","KOSPI","서비스업","8200","40","0.49","492788471000"
"009810","플레이그램","KOSPI","유통업","599","-28","-4.47","75923362013"
"086790","하나금융지주","KOSPI","기타금융","55000","-3000","-5.17","16079612890000"
"293480","하나제약","KOSPI","의약품","13260","20","0.15","235669263960"
"039130","하나투어","KOSPI","서비스업","55200","-700","-1.25","885363012000"
"352820","하이브","KOSPI","서비스업","213000","-3500","-1.62","8871896661000"
"071090","하이스틸","KOSPI","철강금속","2970","15","0.51","59968668870"
"019490","하이트론","KOSPI","전기전자","1426","65","4.78","39373605424"
"000080","하이트진로","KOSPI","음식료품","21100","-450","-2.09","1479819192100"
"000087","하이트진로2우B","KOSPI","음식료품","15800","-170","-1.06","17856180400"
"000140","하이트진로홀딩스","KOSPI","기타금융","9050","-90","-0.98","210021223250"
"000145","하이트진로홀딩스우","KOSPI","기타금융","11980","-20","-0.17","5640303800"
"152550","한국ANKOR유전","KOSPI","기타금융","369","2","0.54","25837380000"
"036460","한국가스공사","KOSPI","전기가스업","24650","-1150","-4.46","2275515450000"
"005430","한국공항","KOSPI","운수창고업","62500","-1000","-1.57","197897187500"
"071050","한국금융지주","KOSPI","기타금융","62800","-1000","-1.57","3499592297600"
"071055","한국금융지주우","KOSPI","기타금융","44900","-600","-1.32","263035469900"
"010040","한국내화","KOSPI","비금속광물","2830","0","0.00","116219785460"
"025540","한국단자","KOSPI","전기전자","61900","300","0.49","644688500000"
"010100","한국무브넥스","KOSPI","운수장비","4900","-100","-2.00","149207058000"
"004090","한국석유","KOSPI","비금속광물","16230","1120","7.41","206025567600"
"002200","한국수출포장","KOSPI","종이목재","2690","-20","-0.74","107600000000"
"002960","한국쉘석유","KOSPI","화학","263000","1000","0.38","341900000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","15990","-360","-2.20","1518014487600"
"123890","한국자산신탁","KOSPI","기타금융","2995","-40","-1.32","371313367240"
"015760","한국전력","KOSPI","전기가스업","20200","-1100","-5.16","12967674355400"
"006200","한국전자홀딩스","KOSPI","기타금융","927","-11","-1.17","43386507072"
"027970","한국제지","KOSPI","종이목재","1042","-9","-0.86","198165722954"
"023350","한국종합기술","KOSPI","서비스업","5470","80","1.48","59896500000"
"025890","한국주강","KOSPI","기계","2480","45","1.85","28046962320"
"000970","한국주철관","KOSPI","철강금속","6410","70","1.10","146151205000"
"104700","한국철강","KOSPI","철강금속","11440","660","6.12","485628000000"
"017960","한국카본","KOSPI","기계","10520","-10","-0.09","546076915040"
"161890","한국콜마","KOSPI","화학","50000","1350","2.77","1180253850000"
"024720","한국콜마홀딩스","KOSPI","기타금융","7960","140","1.79","292685379200"
"161390","한국타이어앤테크놀로지","KOSPI","화학","59800","-700","-1.16","7407729126200"
"034830","한국토지신탁","KOSPI","기타금융","1011","-2","-0.20","255266611530"
"007280","한국특강","KOSPI","철강금속","1746","6","0.34","106180041006"
"168490","한국패러랠","KOSPI","기타금융","277","-1","-0.36","22165540000"
"047810","한국항공우주","KOSPI","운수장비","48600","-1050","-2.11","4737290200200"
"123690","한국화장품","KOSPI","유통업","6640","210","3.27","106691520000"
"003350","한국화장품제조","KOSPI","화학","25450","400","1.60","115339400000"
"011500","한농화성","KOSPI","화학","18510","-120","-0.64","289441647420"
"002390","한독","KOSPI","의약품","13450","-150","-1.10","185119518850"
"053690","한미글로벌","KOSPI","서비스업","15970","460","2.97","174992073500"
"042700","한미반도체","KOSPI","기계","145500","3800","2.68","14162868441000"
"008930","한미사이언스","KOSPI","기타금융","35000","-500","-1.41","2448492900000"
"128940","한미약품","KOSPI","의약품","316000","3000","0.96","4048273156000"
"009240","한샘","KOSPI","유통업","46900","500","1.08","1103741223200"
"020000","한섬","KOSPI","섬유의복","19180","-140","-0.72","448783230000"
"003680","한성기업","KOSPI","음식료품","5090","-130","-2.49","31606431350"
"105630","한세실업","KOSPI","섬유의복","19610","-490","-2.44","784400000000"
"069640","한세엠케이","KOSPI","유통업","2240","30","1.36","67438564480"
"016450","한세예스24홀딩스","KOSPI","섬유의복","4585","-90","-1.93","183400000000"
"010420","한솔PNS","KOSPI","유통업","1253","10","0.80","25677744036"
"009180","한솔로지스틱스","KOSPI","운수창고업","2295","0","0.00","63691356375"
"213500","한솔제지","KOSPI","종이목재","10000","0","0.00","238005760000"
"014680","한솔케미칼","KOSPI","화학","191500","-2800","-1.44","2170689842500"
"004710","한솔테크닉스","KOSPI","전기전자","5690","-80","-1.39","182705205820"
"004150","한솔홀딩스","KOSPI","기타금융","2745","-15","-0.54","115313543865"
"025750","한솔홈데코","KOSPI","종이목재","772","-2","-0.26","62196295028"
"004960","한신공영","KOSPI","건설업","6320","-170","-2.62","73126836640"
"011700","한신기계","KOSPI","기계","4325","40","0.93","140329603075"
"001750","한양증권","KOSPI","증권","10280","-110","-1.06","130849329520"
"001755","한양증권우","KOSPI","증권","12900","0","0.00","6772500000"
"018880","한온시스템","KOSPI","기계","5540","-140","-2.46","2957252000000"
"009420","한올바이오파마","KOSPI","의약품","34200","2400","7.55","1786629819600"
"014130","한익스프레스","KOSPI","운수창고업","4660","0","0.00","55920000000"
"300720","한일시멘트","KOSPI","비금속광물","12470","10","0.08","863691403800"
"002220","한일철강","KOSPI","철강금속","2430","-20","-0.82","64874827800"
"006390","한일현대시멘트","KOSPI","비금속광물","14960","-20","-0.13","289141973120"
"003300","한일홀딩스","KOSPI","비금속광물","12190","80","0.66","375852855960"
"051600","한전KPS","KOSPI","건설업","33850","-400","-1.17","1523250000000"
"052690","한전기술","KOSPI","서비스업","58800","300","0.51","2247336000000"
"130660","한전산업","KOSPI","서비스업","6950","40","0.58","226570000000"
"002320","한진","KOSPI","운수창고업","21100","-400","-1.86","315394950800"
"003480","한진중공업홀딩스","KOSPI","전기가스업","3285","45","1.39","97005432420"
"180640","한진칼","KOSPI","운수창고업","59300","-2300","-3.73","3959003144700"
"18064K","한진칼우","KOSPI","운수창고업","25150","-100","-0.40","13499664900"
"005110","한창","KOSPI","유통업","1254","0","0.00","23332434378"
"009460","한창제지","KOSPI","종이목재","850","-5","-0.58","50717363100"
"372910","한컴라이프케어","KOSPI","의료정밀","4625","20","0.43","127994127750"
"000880","한화","KOSPI","화학","26800","-750","-2.72","2008894098000"
"00088K","한화3우B","KOSPI","화학","14810","-50","-0.34","332810320000"
"452260","한화갤러리아","KOSPI","유통업","1319","-26","-1.93","255700825590"
"45226K","한화갤러리아우","KOSPI","유통업","3210","-90","-2.73","9323348700"
"451800","한화리츠","KOSPI","서비스업","5200","10","0.19","367120000000"
"088350","한화생명","KOSPI","보험","2630","-90","-3.31","2284233900000"
"000370","한화손해보험","KOSPI","보험","4135","-150","-3.50","482715413525"
"009830","한화솔루션","KOSPI","화학","25700","-1250","-4.64","4417638175200"
"009835","한화솔루션우","KOSPI","화학","21000","-450","-2.10","54082329000"
"272210","한화시스템","KOSPI","전기전자","17110","120","0.71","3232410745790"
"012450","한화에어로스페이스","KOSPI","운수장비","217000","3000","1.40","10986710000000"
"082740","한화엔진","KOSPI","기계","9840","360","3.80","821119877280"
"042660","한화오션","KOSPI","운수장비","28500","2350","8.99","8731228621500"
"000885","한화우","KOSPI","화학","31300","-150","-0.48","15001902200"
"003530","한화투자증권","KOSPI","증권","3750","100","2.74","804554156250"
"003535","한화투자증권우","KOSPI","증권","8480","430","5.34","40704000000"
"195870","해성디에스","KOSPI","전기전자","52000","-1000","-1.89","884000000000"
"101530","해태제과식품","KOSPI","음식료품","5230","40","0.77","152280979060"
"143210","핸즈코퍼레이션","KOSPI","운수장비","2655","-45","-1.67","58080108285"
"000720","현대건설","KOSPI","건설업","32700","-700","-2.10","3641333515500"
"000725","현대건설우","KOSPI","건설업","49650","-250","-0.50","52365507450"
"453340","현대그린푸드","KOSPI","유통업","11800","-140","-1.17","399794785200"
"086280","현대글로비스","KOSPI","운수창고업","174500","-1700","-0.96","6543750000000"
"064350","현대로템","KOSPI","운수장비","41600","-250","-0.60","4540319388800"
"079430","현대리바트","KOSPI","기타제조업","7310","-160","-2.14","150112911420"
"012330","현대모비스","KOSPI","운수장비","240500","-10500","-4.18","22524050107000"
"010620","현대미포조선","KOSPI","운수장비","61300","1000","1.66","2448453733700"
"069960","현대백화점","KOSPI","유통업","50100","-600","-1.18","1172462294100"
"004560","현대비앤지스틸","KOSPI","철강금속","21000","450","2.19","316655031000"
"004310","현대약품","KOSPI","의약품","3785","0","0.00","121120000000"
"017800","현대엘리베이","KOSPI","기계","40000","200","0.50","1563695400000"
"307950","현대오토에버","KOSPI","서비스업","149400","-1200","-0.80","4097142910800"
"011210","현대위아","KOSPI","운수장비","58000","400","0.69","1577314814000"
"004020","현대제철","KOSPI","철강금속","31700","-150","-0.47","4230231384500"
"005440","현대지에프홀딩스","KOSPI","기타금융","4445","-5","-0.11","692994617945"
"005380","현대차","KOSPI","운수장비","238000","-3000","-1.24","50344498428000"
"005387","현대차2우B","KOSPI","운수장비","149900","-1000","-0.66","5414477490300"
"005389","현대차3우B","KOSPI","운수장비","145700","-600","-0.41","350328073600"
"005385","현대차우","KOSPI","운수장비","148500","-1200","-0.80","3580798171500"
"001500","현대차증권","KOSPI","증권","8520","-100","-1.16","270191028240"
"011760","현대코퍼레이션","KOSPI","유통업","16750","-50","-0.30","221585180500"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","10770","-20","-0.19","98016003720"
"126560","현대퓨처넷","KOSPI","통신업","3720","65","1.78","409954955400"
"001450","현대해상","KOSPI","보험","28750","-1450","-4.80","2570250000000"
"057050","현대홈쇼핑","KOSPI","유통업","59900","-200","-0.33","718800000000"
"093240","형지엘리트","KOSPI","섬유의복","1239","-22","-1.74","38600794722"
"003010","혜인","KOSPI","유통업","5680","-30","-0.53","72208402960"
"111110","호전실업","KOSPI","섬유의복","6950","30","0.43","67762388800"
"008770","호텔신라","KOSPI","유통업","58400","-400","-0.68","2292090266400"
"008775","호텔신라우","KOSPI","유통업","44350","100","0.23","33345833650"
"002460","화성산업","KOSPI","건설업","9740","-90","-0.92","98861000000"
"378850","화승알앤에이","KOSPI","운수장비","3900","-50","-1.27","74075129700"
"241590","화승엔터프라이즈","KOSPI","기타제조업","7410","-200","-2.63","448966535160"
"006060","화승인더","KOSPI","화학","3785","-20","-0.53","209386200000"
"013520","화승코퍼레이션","KOSPI","운수장비","1774","-20","-1.11","88790921048"
"010690","화신","KOSPI","운수장비","10720","-130","-1.20","374346795200"
"133820","화인베스틸","KOSPI","철강금속","1309","-7","-0.53","40351388462"
"010660","화천기계","KOSPI","기계","4035","-200","-4.72","88770000000"
"000850","화천기공","KOSPI","기계","30950","50","0.16","68090000000"
"016580","환인제약","KOSPI","의약품","14140","-60","-0.42","263004989800"
"032560","황금에스티","KOSPI","철강금속","6640","-20","-0.30","112880000000"
"004800","효성","KOSPI","기타금융","56300","-400","-0.71","1186298707500"
"094280","효성ITX","KOSPI","서비스업","12470","-60","-0.48","144130754000"
"298040","효성중공업","KOSPI","전기전자","339000","22000","6.94","3161021772000"
"298050","효성첨단소재","KOSPI","화학","328000","-1000","-0.30","1469422944000"
"298020","효성티앤씨","KOSPI","화학","322500","2000","0.62","1395677445000"
"298000","효성화학","KOSPI","화학","59800","-500","-0.83","226750297800"
"093370","후성","KOSPI","화학","8000","-80","-0.99","754816832000"
"081660","휠라홀딩스","KOSPI","유통업","38350","150","0.39","2329847713700"
"005870","휴니드","KOSPI","전기전자","7890","260","3.41","111375358350"
"079980","휴비스","KOSPI","화학","3785","0","0.00","130582500000"
"005010","휴스틸","KOSPI","철강금속","4435","-10","-0.22","249194112625"
"000540","흥국화재","KOSPI","보험","3850","40","1.05","247334183250"
"000545","흥국화재우","KOSPI","보험","6560","-90","-1.35","5038080000"
"003280","흥아해운","KOSPI","운수창고업","3130","-600","-16.09","752529933870"
